EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BARIUM,BARIUM_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,O/OO,,UM/KG,
  32H120030721,   CAA,   505, 56, 265059,      7,2,20030806,2328, 81.1913, -64.4975,  500,     56.5,  -1.3940,  32.2740,  32.2885,2,    354.9,2,     8.15,2,     4.59,2,     0.03,2,     0.89,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   2087.8,2,   2193.4,2,    -2.02,2,    57.70,2
  32H120030721,   CAA,   505, 56, 265058,      6,2,20030806,2328, 81.1913, -64.4975,  500,    106.9,  -1.1255,  33.7850,  33.8941,2,    314.3,2,     9.72,2,     8.47,2,     0.01,2,     0.86,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.81,2,    49.10,2
  32H120030721,   CAA,   505, 56, 265057,      5,2,20030806,2328, 81.1913, -64.4975,  500,    157.2,  -0.4375,  34.3940,  34.4487,2,    290.8,2,     9.49,2,    11.00,2,     0.01,2,     0.92,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.25,2,    45.80,2
  32H120030721,   CAA,   505, 56, 265056,      4,2,20030806,2328, 81.1913, -64.4975,  500,    208.0,  -0.3145,  34.4860,  34.5355,2,   -999.0,9,     9.42,2,    11.18,2,     0.00,2,     0.92,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     2.31,4,    44.60,2
  32H120030721,   CAA,   505, 56, 265055,      3,2,20030806,2328, 81.1913, -64.4975,  500,    309.3,   0.1310,  34.7290,  34.7442,2,   -999.0,9,     8.97,2,    11.54,2,     0.00,2,     0.92,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.01,2,    43.00,2
  32H120030721,   CAA,   505, 56, 265054,      2,2,20030806,2328, 81.1913, -64.4975,  500,    411.7,   0.1930,  34.7655,  34.7715,2,   -999.0,9,     8.75,2,    11.63,2,     0.00,2,     0.93,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.22,2,    44.80,2
  32H120030721,   CAA,   505, 56, 265053,      1,2,20030806,2328, 81.1913, -64.4975,  500,    487.7,   0.2060,  34.7720,  34.7749,2,    287.9,2,     8.59,2,    11.61,2,     0.01,2,     0.92,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.19,2,    44.10,2
  32H120030721,   CAA,   504, 57, 265072,     10,2,20030807,0045, 81.2157, -64.6615,  459,     17.1,  -0.4970,  30.0055,  30.1281,2,   -999.0,9,     0.90,2,     0.18,2,     0.00,2,     0.58,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.65,4,    62.50,2
  32H120030721,   CAA,   504, 57, 265071,      9,2,20030807,0045, 81.2157, -64.6615,  459,     21.9,  -0.5170,  30.0230,  30.2978,2,    408.1,2,     1.51,2,     0.20,2,     0.00,2,     0.64,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.95,2,    63.80,2
  32H120030721,   CAA,   504, 57, 265070,      8,2,20030807,0045, 81.2157, -64.6615,  459,     30.5,  -1.1970,  30.8210,  30.9367,2,   -999.0,9,     3.17,2,     0.21,2,     0.00,2,     0.71,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   2007.6,2,   2135.0,2,    -2.82,2,    61.30,2
  32H120030721,   CAA,   504, 57, 265069,      7,2,20030807,0045, 81.2157, -64.6615,  459,     56.9,  -1.4820,  31.9215,  31.6157,2,    388.0,2,     6.18,2,     2.04,2,     0.02,2,     0.84,2,     0.08,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.67,2,    60.20,2
  32H120030721,   CAA,   504, 57, 265068,      6,2,20030807,0045, 81.2157, -64.6615,  459,    107.1,  -1.1740,  33.7570,  33.7275,2,    320.4,2,     9.49,2,     7.82,2,     0.01,2,     0.84,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2145.3,2,   2281.6,2,    -1.10,2,    48.60,2
  32H120030721,   CAA,   504, 57, 265067,      5,2,20030807,0045, 81.2157, -64.6615,  459,    157.3,  -0.7575,  34.2020,  34.2746,2,   -999.0,9,     9.86,2,    10.03,2,     0.00,2,     0.89,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.39,2,    46.80,2
  32H120030721,   CAA,   504, 57, 265066,      4,2,20030807,0045, 81.2157, -64.6615,  459,    208.4,  -0.1155,  34.5910,  34.5887,2,    285.2,2,    10.16,2,    11.18,2,     0.00,2,     0.94,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   2161.3,2,   2279.0,2,    -0.07,2,    44.60,2
  32H120030721,   CAA,   504, 57, 265065,      3,2,20030807,0045, 81.2157, -64.6615,  459,    309.1,   0.0585,  34.6850,  34.6764,2,   -999.0,9,     9.86,2,    11.36,2,     0.00,2,     0.94,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2153.4,2,   2251.9,2,     0.13,2,    44.60,2
  32H120030721,   CAA,   504, 57, 265064,      2,2,20030807,0045, 81.2157, -64.6615,  459,    410.5,   0.1185,  34.7180,  34.7191,2,   -999.0,9,     9.19,2,    11.26,2,     0.00,2,     0.92,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   2080.8,2,   2277.8,2,     0.13,2,    42.90,2
  32H120030721,   CAA,   504, 57, 265063,      1,2,20030807,0045, 81.2157, -64.6615,  459,    451.4,   0.1170,  34.7165,  34.7186,2,    286.4,2,     9.26,2,    11.25,2,     0.00,2,     0.93,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   2156.5,2,   2289.7,2,     0.07,2,    44.00,2
  32H120030721,   CAA,   503, 58, 265081,      9,2,20030807,0158, 81.2403, -64.8380,  406,     17.1,  -0.4100,  29.9705,  30.8978,2,   -999.0,9,     3.18,2,     0.67,2,     0.01,2,     0.71,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.83,2,    61.70,2
  32H120030721,   CAA,   503, 58, 265080,      8,2,20030807,0158, 81.2403, -64.8380,  406,     27.3,  -1.1385,  30.7350,  31.3134,2,    397.5,2,     4.67,2,     1.14,2,     0.01,2,     0.77,2,     0.05,2,    6.452,2,    3.826,2,    6.924,2,   -999.0,9,   -999.0,9,    -2.73,2,    60.90,2
  32H120030721,   CAA,   503, 58, 265079,      7,2,20030807,0158, 81.2403, -64.8380,  406,     42.8,  -1.3000,  31.1475,  31.4847,2,   -999.0,9,     5.49,2,     1.23,2,     0.02,2,     0.80,2,     0.06,2,    6.362,2,    3.622,2,    6.475,2,   -999.0,9,   -999.0,9,    -2.64,2,    60.00,2
  32H120030721,   CAA,   503, 58, 265078,      6,2,20030807,0158, 81.2403, -64.8380,  406,     63.2,  -1.4110,  32.3255,  32.1030,2,    373.2,2,     7.27,2,     3.40,2,     0.02,2,     0.86,2,     0.07,2,    6.150,2,    3.452,2,    5.786,2,   -999.0,9,   -999.0,9,    -2.26,2,    57.10,2
  32H120030721,   CAA,   503, 58, 265077,      5,2,20030807,0158, 81.2403, -64.8380,  406,    107.5,  -1.1920,  33.7595,  33.5487,2,   -999.0,9,    10.03,2,     8.10,2,     0.02,2,     0.90,2,     0.02,2,    4.738,2,    2.449,2,    3.876,2,   -999.0,9,   -999.0,9,    -1.22,2,    50.20,2
  32H120030721,   CAA,   503, 58, 265076,      4,2,20030807,0158, 81.2403, -64.8380,  406,    158.6,  -0.5595,  34.3340,  34.2961,2,    290.4,2,    11.81,2,    10.54,2,     0.00,2,     0.98,2,     0.01,2,    3.514,2,    1.851,2,    3.217,2,   -999.0,9,   -999.0,9,    -0.47,2,    46.70,2
  32H120030721,   CAA,   503, 58, 265075,      3,2,20030807,0158, 81.2403, -64.8380,  406,    207.9,  -0.2935,  34.4890,  34.4755,2,   -999.0,9,    10.63,2,    10.99,2,     0.00,2,     0.95,2,     0.01,2,    2.795,2,    1.519,2,    2.882,2,   -999.0,9,   -999.0,9,    -0.17,2,    45.70,2
  32H120030721,   CAA,   503, 58, 265074,      2,2,20030807,0158, 81.2403, -64.8380,  406,    309.5,  -0.0120,  34.6470,  34.6482,2,   -999.0,9,     9.96,2,    11.53,2,     0.00,2,     0.94,2,     0.01,2,    2.317,2,    1.253,2,    2.802,2,   -999.0,9,   -999.0,9,    -0.04,2,    46.30,2
  32H120030721,   CAA,   503, 58, 265073,      1,2,20030807,0158, 81.2403, -64.8380,  406,    396.7,   0.0680,  34.6910,  34.6919,2,    285.9,2,     9.44,2,    11.43,2,     0.01,2,     0.93,2,     0.01,2,    2.243,2,    1.240,2,    2.835,2,   -999.0,9,   -999.0,9,     0.01,2,    43.80,2
  32H120030721,   CAA,   502, 59, 265091,     10,2,20030807,0319, 81.2632, -65.0203,  413,     17.0,  -0.7700,  30.3740,  30.4914,2,   -999.0,9,     1.26,2,     0.04,2,     0.01,2,     0.63,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.98,2,    61.10,2
  32H120030721,   CAA,   502, 59, 265090,      9,2,20030807,0319, 81.2632, -65.0203,  413,     22.0,  -0.7960,  30.5640,  30.5898,2,   -999.0,9,     1.42,2,     0.05,2,     0.01,2,     0.66,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.92,2,    61.70,2
  32H120030721,   CAA,   502, 59, 265089,      8,2,20030807,0319, 81.2632, -65.0203,  413,     32.0,  -1.3570,  31.4840,  32.3437,2,    357.8,2,    10.50,2,     4.65,2,     0.02,2,     0.98,2,     0.07,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.13,2,    59.20,2
  32H120030721,   CAA,   502, 59, 265088,      7,2,20030807,0319, 81.2632, -65.0203,  413,     38.9,  -1.4080,  31.8370,  32.5758,2,   -999.0,9,    11.48,2,     5.51,2,     0.02,2,     1.01,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.98,2,    56.10,2
  32H120030721,   CAA,   502, 59, 265087,      6,2,20030807,0319, 81.2632, -65.0203,  413,     57.4,  -1.4230,  32.6280,  32.9784,2,    330.8,2,    13.64,2,     7.33,2,     0.01,2,     1.09,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.60,2,    55.30,2
  32H120030721,   CAA,   502, 59, 265086,      5,2,20030807,0319, 81.2632, -65.0203,  413,    106.6,  -1.2510,  33.6270,  33.6266,2,   -999.0,9,    14.89,2,     9.15,2,     0.01,2,     1.09,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.06,2,    53.00,2
  32H120030721,   CAA,   502, 59, 265085,      4,2,20030807,0319, 81.2632, -65.0203,  413,    157.1,  -0.9555,  34.0385,  33.9917,2,    296.2,2,    13.55,2,     9.99,2,     0.01,2,     1.04,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.68,2,    49.80,2
  32H120030721,   CAA,   502, 59, 265084,      3,2,20030807,0319, 81.2632, -65.0203,  413,    208.3,  -0.5535,  34.3290,  34.3157,2,   -999.0,9,    10.80,2,    10.35,2,     0.01,2,     0.96,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.33,2,    45.80,2
  32H120030721,   CAA,   502, 59, 265083,      2,2,20030807,0319, 81.2632, -65.0203,  413,    309.7,  -0.1385,  34.5770,  34.6042,2,   -999.0,9,     9.77,2,    11.10,2,     0.00,2,     0.95,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.08,2,    43.40,2
  32H120030721,   CAA,   502, 59, 265082,      1,2,20030807,0319, 81.2632, -65.0203,  413,    400.6,   0.0685,  34.6910,  34.6912,2,    285.5,2,     9.40,2,    11.28,2,     0.00,2,     0.95,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.09,2,    45.00,2
  32H120030721,   CAA,   501, 60, 265099,      8,2,20030807,0450, 81.2843, -65.1457,  217,     17.0,  -0.8375,  30.8190,  30.9120,2,    407.2,2,     2.13,2,     0.09,2,     0.01,2,     0.67,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.68,2,    61.30,2
  32H120030721,   CAA,   501, 60, 265098,      7,2,20030807,0450, 81.2843, -65.1457,  217,     27.4,  -1.2950,  32.4940,  32.3468,2,   -999.0,9,    10.83,2,     4.48,2,     0.02,2,     0.98,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.97,2,    58.20,2
  32H120030721,   CAA,   501, 60, 265097,      6,2,20030807,0450, 81.2843, -65.1457,  217,     47.4,  -1.3355,  33.0470,  32.9454,2,    325.2,2,    15.30,2,     7.51,2,     0.01,2,     1.16,2,     0.07,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.41,2,    56.10,2
  32H120030721,   CAA,   501, 60, 265096,      5,2,20030807,0450, 81.2843, -65.1457,  217,     67.8,  -1.2455,  33.3180,  33.3438,2,   -999.0,9,    16.33,2,     8.85,2,     0.01,2,     1.16,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.12,2,    53.90,2
  32H120030721,   CAA,   501, 60, 265095,      4,2,20030807,0450, 81.2843, -65.1457,  217,     83.0,  -1.2330,  33.4025,  33.4318,2,   -999.0,9,    16.26,2,     9.04,2,     0.01,2,     1.17,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.12,2,    54.70,2
  32H120030721,   CAA,   501, 60, 265094,      3,2,20030807,0450, 81.2843, -65.1457,  217,    108.0,  -1.1535,  33.6010,  33.5964,2,    301.4,2,    16.19,2,     9.42,2,     0.01,2,     1.15,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.99,2,    53.30,2
  32H120030721,   CAA,   501, 60, 265093,      2,2,20030807,0450, 81.2843, -65.1457,  217,    158.1,  -1.0665,  33.7935,  33.8860,2,   -999.0,9,    14.63,2,     9.60,2,     0.01,2,     1.08,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.75,2,    51.40,2
  32H120030721,   CAA,   501, 60, 265092,      1,2,20030807,0450, 81.2843, -65.1457,  217,    183.2,  -0.9775,  33.9480,  33.9225,2,    295.8,2,    14.34,2,     9.59,2,     0.01,2,     1.08,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.80,2,    50.20,2
  32H120030721,   CAA,   607, 62, 265125,     15,2,20030809,1810, 82.0085, -60.3798,  425,     16.2,  -1.1965,  30.7355,  30.8395,2,   -999.0,9,     2.54,2,     0.11,2,     0.00,2,     0.70,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   607, 62, 265124,     14,2,20030809,1810, 82.0085, -60.3798,  425,     17.0,  -1.1945,  30.7480,  30.9246,2,   -999.0,9,     2.75,2,     0.11,2,     0.00,2,     0.72,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.86,2,    65.60,2
  32H120030721,   CAA,   607, 62, 265123,     13,2,20030809,1810, 82.0085, -60.3798,  425,     21.1,  -1.2035,  30.8390,  30.9433,2,    408.7,2,     2.68,2,     0.11,2,     0.00,2,     0.71,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   607, 62, 265122,     12,2,20030809,1810, 82.0085, -60.3798,  425,     22.1,  -1.2100,  30.8555,  30.9420,2,    408.6,2,     2.53,2,     0.00,2,     0.00,2,     0.71,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.86,2,    62.80,2
  32H120030721,   CAA,   607, 62, 265121,     11,2,20030809,1810, 82.0085, -60.3798,  425,     29.6,  -1.2260,  30.9690,  30.9487,2,   -999.0,9,     2.45,2,     0.00,2,     0.00,2,     0.82,2,      0.1,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   607, 62, 265120,     10,2,20030809,1810, 82.0085, -60.3798,  425,     30.6,  -1.2250,  30.9765,  30.9435,2,   -999.0,9,     2.45,2,     0.00,2,     0.00,2,     0.71,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.72,2,    61.40,2
  32H120030721,   CAA,   607, 62, 265119,      9,2,20030809,1810, 82.0085, -60.3798,  425,     44.8,  -1.5920,  31.2410,  31.0300,2,   -999.0,9,     3.04,2,     0.10,2,     0.01,2,     0.73,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   607, 62, 265118,      8,2,20030809,1810, 82.0085, -60.3798,  425,     45.9,  -1.6010,  31.2560,  31.0729,2,   -999.0,9,     3.34,2,     0.21,2,     0.01,2,     0.73,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.71,4,    61.40,2
  32H120030721,   CAA,   607, 62, 265117,      7,2,20030809,1810, 82.0085, -60.3798,  425,     62.2,  -1.6185,  31.7600,  31.5583,2,    396.8,2,     5.34,2,     1.58,2,     0.03,2,     0.79,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9
  32H120030721,   CAA,   607, 62, 265116,      6,2,20030809,1810, 82.0085, -60.3798,  425,     63.3,  -1.6175,  31.7685,  31.5747,2,    395.8,2,     5.41,2,     1.68,2,     0.03,2,     0.79,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.82,2,    61.00,2
  32H120030721,   CAA,   607, 62, 265115,      5,2,20030809,1810, 82.0085, -60.3798,  425,    106.9,  -0.8325,  33.7625,  34.2288,2,    301.7,2,     9.25,2,     9.56,2,     0.01,2,     0.89,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.39,2,    47.70,2
  32H120030721,   CAA,   607, 62, 265114,      4,2,20030809,1810, 82.0085, -60.3798,  425,    157.5,  -0.3180,  34.4350,  34.4139,2,   -999.0,9,     9.25,2,    10.26,2,     0.01,2,     0.90,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.28,2,    45.90,2
  32H120030721,   CAA,   607, 62, 265113,      3,2,20030809,1810, 82.0085, -60.3798,  425,    208.1,  -0.1275,  34.5820,  34.5812,2,   -999.0,9,     9.32,2,    10.77,2,     0.01,2,     0.90,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.04,2,    44.60,2
  32H120030721,   CAA,   607, 62, 265112,      2,2,20030809,1810, 82.0085, -60.3798,  425,    309.4,   0.0400,  34.6800,  34.6825,2,   -999.0,9,     9.09,2,    11.05,2,     0.01,2,     0.91,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.34,3,    47.60,2
  32H120030721,   CAA,   607, 62, 265111,      1,2,20030809,1810, 82.0085, -60.3798,  425,    395.2,   0.1200,  34.7265,  34.7254,2,    298.1,2,     8.86,2,    11.02,2,     0.01,2,     0.90,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.18,3,    49.70,2
  32H120030721,   CAA,   606, 63, 265134,      9,2,20030809,1937, 82.0248, -60.5918,  388,     16.9,  -1.1750,  30.3565,  31.0427,2,   -999.0,9,     4.12,2,     0.76,2,     0.01,2,     0.75,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.82,2,    63.10,2
  32H120030721,   CAA,   606, 63, 265133,      8,2,20030809,1937, 82.0248, -60.5918,  388,     27.0,  -1.6085,  31.2100,  31.0385,2,   -999.0,9,     3.89,2,     0.32,2,     0.01,2,     0.74,2,     0.07,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.93,2,    63.30,2
  32H120030721,   CAA,   606, 63, 265132,      7,2,20030809,1937, 82.0248, -60.5918,  388,     41.7,  -1.6175,  31.2885,  31.3548,2,    411.2,2,     4.48,2,     0.54,2,     0.01,2,     0.78,2,     0.08,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.86,2,    61.90,2
  32H120030721,   CAA,   606, 63, 265131,      6,2,20030809,1937, 82.0248, -60.5918,  388,     62.6,  -1.7135,  31.6685,  31.9074,2,   -999.0,9,     6.11,2,     1.98,2,     0.02,2,     0.79,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.79,2,    59.30,2
  32H120030721,   CAA,   606, 63, 265130,      5,2,20030809,1937, 82.0248, -60.5918,  388,    106.8,  -1.0455,  33.5795,  34.0877,2,   -999.0,9,     9.28,2,     9.04,2,     0.01,2,     0.88,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.60,2,    47.40,2
  32H120030721,   CAA,   606, 63, 265129,      4,2,20030809,1937, 82.0248, -60.5918,  388,    157.1,  -0.4190,  34.3470,  34.3555,2,   -999.0,9,     9.36,2,     9.89,2,     0.01,2,     0.89,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.18,2,    46.00,2
  32H120030721,   CAA,   606, 63, 265128,      3,2,20030809,1937, 82.0248, -60.5918,  388,    208.8,  -0.1725,  34.5410,  34.5348,2,   -999.0,9,     9.28,2,    10.31,2,     0.01,2,     0.90,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.01,2,    45.00,2
  32H120030721,   CAA,   606, 63, 265127,      2,2,20030809,1937, 82.0248, -60.5918,  388,    300.3,  -0.0215,  34.6420,  34.6406,2,   -999.0,9,     9.12,2,    10.39,2,     0.00,2,     0.90,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.03,2,    45.40,2
  32H120030721,   CAA,   606, 63, 265126,      1,2,20030809,1937, 82.0248, -60.5918,  388,    358.0,   0.1025,  34.7180,  34.7132,2,    287.5,2,     8.90,2,    10.48,2,     0.00,2,     0.90,2,        0,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.18,2,    44.30,2
  32H120030721,   CAA,   605, 64, 265144,     10,2,20030809,2037, 82.0512, -60.7938,  418,     16.7,  -1.2460,  30.4860,  30.4629,2,   -999.0,9,     2.51,2,     0.00,2,     0.00,2,     0.70,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -3.01,2,    63.20,2
  32H120030721,   CAA,   605, 64, 265143,      9,2,20030809,2037, 82.0512, -60.7938,  418,     22.1,  -1.3515,  30.7430,  30.7888,2,   -999.0,9,     2.73,2,     0.00,2,     0.00,2,     0.70,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.87,2,    61.60,2
  32H120030721,   CAA,   605, 64, 265142,      8,2,20030809,2037, 82.0512, -60.7938,  418,     31.9,  -1.2365,  31.1305,  30.9407,2,   -999.0,9,     2.79,2,     0.11,2,     0.00,2,     0.70,2,     0.05,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.76,2,    61.70,2
  32H120030721,   CAA,   605, 64, 265141,      7,2,20030809,2037, 82.0512, -60.7938,  418,     47.3,  -1.4955,  31.3905,  31.1731,2,    406.3,2,     2.87,2,     0.11,2,     0.00,2,     0.71,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.74,2,    61.50,2
  32H120030721,   CAA,   605, 64, 265140,      6,2,20030809,2037, 82.0512, -60.7938,  418,     80.1,  -1.7045,  31.9320,  31.7824,2,   -999.0,9,     5.83,2,     1.46,2,     0.01,2,     0.78,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -3.09,2,    60.70,2
  32H120030721,   CAA,   605, 64, 265139,      5,2,20030809,2037, 82.0512, -60.7938,  418,    106.3,  -1.2705,  32.9950,  32.8683,2,   -999.0,9,     9.31,2,     5.52,2,     0.01,2,     0.85,2,     0.04,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -1.72,2,    56.20,2
  32H120030721,   CAA,   605, 64, 265138,      4,2,20030809,2037, 82.0512, -60.7938,  418,    157.1,  -0.3375,  34.3745,  34.4288,2,   -999.0,9,     9.38,2,    10.00,2,     0.01,2,     0.90,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.22,2,    45.70,2
  32H120030721,   CAA,   605, 64, 265137,      3,2,20030809,2037, 82.0512, -60.7938,  418,    208.3,  -0.2195,  34.5050,  34.5054,2,   -999.0,9,     9.36,2,    10.31,2,     0.01,2,     0.90,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -0.13,2,    45.10,2
  32H120030721,   CAA,   605, 64, 265136,      2,2,20030809,2037, 82.0512, -60.7938,  418,    309.0,   0.0915,  34.7110,  34.7060,2,   -999.0,9,     8.99,2,    10.62,2,     0.00,2,     0.91,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.15,2,    44.30,2
  32H120030721,   CAA,   605, 64, 265135,      1,2,20030809,2037, 82.0512, -60.7938,  418,    386.8,   0.1535,  34.7470,  34.7453,2,    288.0,2,     8.77,2,    10.60,2,     0.00,2,     0.90,2,     0.01,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,     0.22,2,    44.00,2
  32H120030721,   CAA,   604, 65, 265154,     10,2,20030809,2135, 82.0690, -61.0123,  518,     17.1,  -1.0675,  30.2570,  30.3411,2,   -999.0,9,     2.39,2,    -0.03,2,     0.00,2,     0.70,2,     0.06,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    -2.98,2,    64.50,2
